HIT_info	AID	StartTime_str	EndTime_str	StartTime	EndTime	WorkTime	WorkerCity	WorkerCountry	WorkerIP	native	yearsSpoken	ctrlPosition	pos_ctrlSubPosition	ctrlIndex	RANK1_01	RANK1_02	RANK1_03	RANK1_04	RANK2_01	RANK2_02	RANK2_03	RANK2_04	RANK3_01	RANK3_02	RANK3_03	RANK3_04	RANK4_01	RANK4_02	RANK4_03	RANK4_04	RANK5_01	RANK5_02	RANK5_03	RANK5_04	SrcIndex1	SrcIndex2	SrcIndex3	SrcIndex4	SrcIndex5	trAID1_1	trAID1_2	trAID1_3	trAID1_4	trAID2_1	trAID2_2	trAID2_3	trAID2_4	trAID3_1	trAID3_2	trAID3_3	trAID3_4	trAID4_1	trAID4_2	trAID4_3	trAID4_4	trAID5_1	trAID5_2	trAID5_3	trAID5_4
347	A1T6I7X49KYDMY	Sun Nov 14 19:03:30 EST 2010	Sun Nov 14 19:08:15 EST 2010	1289779410000	1289779695000	285	Grass Valley	United States	12.72.149.231	yes	35	3	3	147	1	3	3	2	4	3	1	2	2	4	1	3	4	1	2	3	1	4	2	3	1385	1386	ctrl	1387	1388	A3DD3ACPMVDVCA	A143BVGOUF83JE	A1U0Z1MAFQEH9Y	A1WYSSW33M2FZ2	A2I57WW1B3EVWX	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A143BVGOUF83JE	neg1	neg2	pos1	neg3	A143BVGOUF83JE	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A2I57WW1B3EVWX	A1WYSSW33M2FZ2	A3DD3ACPMVDVCA	A2I57WW1B3EVWX	A143BVGOUF83JE
347	A2LV5QYHH24OMY	Thu Nov 18 09:11:53 EST 2010	Thu Nov 18 09:14:36 EST 2010	1290089513000	1290089676000	163	Myrtle Beach	United States	64.138.207.73	N/A		3	3	147	2	4	3	1	3	2	1	4	2	4	1	3	2	1	3	4	1	2	3	4	1385	1386	ctrl	1387	1388	A3DD3ACPMVDVCA	A143BVGOUF83JE	A1U0Z1MAFQEH9Y	A1WYSSW33M2FZ2	A2I57WW1B3EVWX	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A143BVGOUF83JE	neg1	neg2	pos1	neg3	A143BVGOUF83JE	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A2I57WW1B3EVWX	A1WYSSW33M2FZ2	A3DD3ACPMVDVCA	A2I57WW1B3EVWX	A143BVGOUF83JE
347	A323O099K60BIV	Tue Nov 09 05:34:37 EST 2010	Tue Nov 09 05:37:38 EST 2010	1289298877000	1289299058000	181	Limerick	United States	72.73.74.246	N/A		3	3	147	1	3	4	2	4	2	1	3	1	3	2	4	3	1	2	3	2	3	1	2	1385	1386	ctrl	1387	1388	A3DD3ACPMVDVCA	A143BVGOUF83JE	A1U0Z1MAFQEH9Y	A1WYSSW33M2FZ2	A2I57WW1B3EVWX	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A143BVGOUF83JE	neg1	neg2	pos1	neg3	A143BVGOUF83JE	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A2I57WW1B3EVWX	A1WYSSW33M2FZ2	A3DD3ACPMVDVCA	A2I57WW1B3EVWX	A143BVGOUF83JE
347	AQSURCK0JLLVP	Wed Nov 10 12:26:12 EST 2010	Wed Nov 10 12:29:10 EST 2010	1289409972000	1289410150000	178	Newport News	United States	74.98.166.233	yes	22	3	3	147	2	3	4	1	4	2	1	3	2	3	1	4	4	1	3	2	1	4	2	3	1385	1386	ctrl	1387	1388	A3DD3ACPMVDVCA	A143BVGOUF83JE	A1U0Z1MAFQEH9Y	A1WYSSW33M2FZ2	A2I57WW1B3EVWX	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A143BVGOUF83JE	neg1	neg2	pos1	neg3	A143BVGOUF83JE	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A2I57WW1B3EVWX	A1WYSSW33M2FZ2	A3DD3ACPMVDVCA	A2I57WW1B3EVWX	A143BVGOUF83JE
348	A1KEURR4Z7DXX	Fri Nov 12 21:35:18 EST 2010	Fri Nov 12 21:39:51 EST 2010	1289615718000	1289615991000	273	Milwaukee	United States	75.44.39.14	N/A		5	4	148	3	4	1	2	4	2	1	3	3	1	2	4	3	2	4	1	2	4	3	1	1389	1390	1391	1392	ctrl	A143BVGOUF83JE	A2I57WW1B3EVWX	A1WYSSW33M2FZ2	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A143BVGOUF83JE	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A8V7WA74IOHZ9	A2DE039CXXJUGA	neg1	neg2	neg3	pos1
348	A2FOZR4UDM8RSZ	Sat Nov 13 11:27:05 EST 2010	Sat Nov 13 11:30:52 EST 2010	1289665625000	1289665852000	227	Sugar Land	United States	71.30.185.146	N/A		5	4	148	1	4	2	3	4	3	2	1	3	4	1	2	2	4	3	1	2	4	3	1	1389	1390	1391	1392	ctrl	A143BVGOUF83JE	A2I57WW1B3EVWX	A1WYSSW33M2FZ2	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A143BVGOUF83JE	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A8V7WA74IOHZ9	A2DE039CXXJUGA	neg1	neg2	neg3	pos1
348	A2LV5QYHH24OMY	Fri Nov 12 21:42:06 EST 2010	Fri Nov 12 21:53:35 EST 2010	1289616126000	1289616815000	689	Cassatt	United States	75.200.1.131	N/A		5	4	148	2	4	1	3	2	3	1	3	4	2	2	1	1	4	3	2	2	3	3	1	1389	1390	1391	1392	ctrl	A143BVGOUF83JE	A2I57WW1B3EVWX	A1WYSSW33M2FZ2	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A143BVGOUF83JE	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A8V7WA74IOHZ9	A2DE039CXXJUGA	neg1	neg2	neg3	pos1
348	A3QPOJPYI2BBT5	Wed Nov 10 20:58:24 EST 2010	Wed Nov 10 21:06:59 EST 2010	1289440704000	1289441219000	515	Gaylord	United States	66.227.188.2	N/A		5	4	148	3	4	1	2	4	2	1	3	1	2	3	4	1	2	3	2	4	4	4	1	1389	1390	1391	1392	ctrl	A143BVGOUF83JE	A2I57WW1B3EVWX	A1WYSSW33M2FZ2	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A143BVGOUF83JE	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A8V7WA74IOHZ9	A2DE039CXXJUGA	neg1	neg2	neg3	pos1
348	AW468BGG4HUVN	Thu Nov 18 17:00:48 EST 2010	Thu Nov 18 17:02:04 EST 2010	1290117648000	1290117724000	76	Arlington	United States	96.255.14.183	N/A		5	4	148	3	4	1	2	4	3	1	2	2	3	1	4	1	3	4	2	3	2	4	1	1389	1390	1391	1392	ctrl	A143BVGOUF83JE	A2I57WW1B3EVWX	A1WYSSW33M2FZ2	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A143BVGOUF83JE	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A8V7WA74IOHZ9	A2DE039CXXJUGA	neg1	neg2	neg3	pos1
349	A1V37SR8WKUOC5	Sun Nov 14 14:45:41 EST 2010	Sun Nov 14 14:47:46 EST 2010	1289763941000	1289764066000	125	Concord	United States	24.61.162.142	N/A		1	2	149	2	2	4	4	1	1	3	1	1	2	4	4	4	2	1	1	4	2	3	1	ctrl	1393	1394	1395	1396	neg1	pos1	neg2	neg3	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	ALRGHXUNH1UV7	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	ALRGHXUNH1UV7	A1HB5VEH552CYS	A2DE039CXXJUGA	A3DD3ACPMVDVCA
349	A2XWJ5RN8GM236	Fri Nov 12 15:29:22 EST 2010	Fri Nov 12 15:30:56 EST 2010	1289593762000	1289593856000	94	Roseland	United States	75.127.197.235	N/A		1	2	149	3	1	2	4	2	1	3	1	1	2	3	4	4	1	3	2	3	4	2	1	ctrl	1393	1394	1395	1396	neg1	pos1	neg2	neg3	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	ALRGHXUNH1UV7	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	ALRGHXUNH1UV7	A1HB5VEH552CYS	A2DE039CXXJUGA	A3DD3ACPMVDVCA
349	A3QPOJPYI2BBT5	Wed Nov 17 20:27:03 EST 2010	Wed Nov 17 20:32:16 EST 2010	1290043623000	1290043936000	313	Gaylord	United States	66.227.188.2	N/A		1	2	149	4	1	3	4	1	2	3	1	1	2	3	4	4	1	2	1	4	2	3	1	ctrl	1393	1394	1395	1396	neg1	pos1	neg2	neg3	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	ALRGHXUNH1UV7	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	ALRGHXUNH1UV7	A1HB5VEH552CYS	A2DE039CXXJUGA	A3DD3ACPMVDVCA
349	A6QG9LM5WL0AQ	Mon Nov 08 18:09:23 EST 2010	Mon Nov 08 18:11:45 EST 2010	1289257763000	1289257905000	142	Sacramento	United States	75.45.105.6	N/A		1	2	149	1	2	3	4	1	3	4	2	1	2	3	4	4	1	3	2	4	3	2	1	ctrl	1393	1394	1395	1396	neg1	pos1	neg2	neg3	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	ALRGHXUNH1UV7	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	ALRGHXUNH1UV7	A1HB5VEH552CYS	A2DE039CXXJUGA	A3DD3ACPMVDVCA
349	AW468BGG4HUVN	Sun Nov 14 14:30:30 EST 2010	Sun Nov 14 14:33:33 EST 2010	1289763030000	1289763213000	183	Arlington	United States	96.255.14.183	N/A		1	2	149	4	1	3	2	1	2	3	2	1	2	3	4	4	2	1	3	4	3	2	1	ctrl	1393	1394	1395	1396	neg1	pos1	neg2	neg3	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	ALRGHXUNH1UV7	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	ALRGHXUNH1UV7	A1HB5VEH552CYS	A2DE039CXXJUGA	A3DD3ACPMVDVCA
350	A1KEURR4Z7DXX	Thu Nov 18 14:08:32 EST 2010	Thu Nov 18 14:11:41 EST 2010	1290107312000	1290107501000	189	Milwaukee	United States	75.44.39.14	yes	61	5	2	150	4	1	3	2	4	4	1	2	1	2	3	4	1	3	3	4	3	1	4	4	1397	1398	1399	1400	ctrl	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	ALRGHXUNH1UV7	A1HB5VEH552CYS	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	ALRGHXUNH1UV7	A2DE039CXXJUGA	A1HB5VEH552CYS	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	neg1	pos1	neg2	neg3
350	A1LRRDBA84ITCJ	Fri Nov 12 06:24:16 EST 2010	Fri Nov 12 06:26:56 EST 2010	1289561056000	1289561216000	160	Cranston	United States	68.1.175.126	N/A		5	2	150	4	2	3	1	3	4	2	1	1	2	3	4	1	2	4	3	2	1	3	4	1397	1398	1399	1400	ctrl	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	ALRGHXUNH1UV7	A1HB5VEH552CYS	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	ALRGHXUNH1UV7	A2DE039CXXJUGA	A1HB5VEH552CYS	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	neg1	pos1	neg2	neg3
350	A1Z5BSL1Y2OT4J	Thu Nov 11 18:14:16 EST 2010	Thu Nov 11 18:16:27 EST 2010	1289517256000	1289517387000	131	Chicago	United States	99.119.74.208	yes	29	5	2	150	4	3	2	1	3	4	2	1	4	4	4	4	2	3	1	4	2	1	4	3	1397	1398	1399	1400	ctrl	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	ALRGHXUNH1UV7	A1HB5VEH552CYS	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	ALRGHXUNH1UV7	A2DE039CXXJUGA	A1HB5VEH552CYS	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	neg1	pos1	neg2	neg3
350	A2LV5QYHH24OMY	Sat Nov 13 10:49:58 EST 2010	Sat Nov 13 10:54:28 EST 2010	1289663398000	1289663668000	270	N/A	United States	75.202.172.31	N/A		5	2	150	4	2	3	1	3	4	2	1	1	2	3	4	1	2	4	3	3	1	4	2	1397	1398	1399	1400	ctrl	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	ALRGHXUNH1UV7	A1HB5VEH552CYS	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	ALRGHXUNH1UV7	A2DE039CXXJUGA	A1HB5VEH552CYS	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	neg1	pos1	neg2	neg3
350	A3K71LAUHBL7PG	Wed Nov 10 05:06:34 EST 2010	Wed Nov 10 05:09:08 EST 2010	1289383594000	1289383748000	154	Ellicott City	United States	173.64.118.46	yes	25	5	2	150	4	1	3	2	3	4	1	2	1	2	3	4	2	3	2	3	3	1	4	4	1397	1398	1399	1400	ctrl	ALRGHXUNH1UV7	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A1HB5VEH552CYS	ALRGHXUNH1UV7	A1HB5VEH552CYS	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A1HB5VEH552CYS	A2DE039CXXJUGA	ALRGHXUNH1UV7	A2DE039CXXJUGA	A1HB5VEH552CYS	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	neg1	pos1	neg2	neg3
351	A1LRRDBA84ITCJ	Wed Nov 10 11:22:16 EST 2010	Wed Nov 10 11:25:04 EST 2010	1289406136000	1289406304000	168	Cranston	United States	72.195.128.219	N/A		3	2	151	3	1	2	4	1	4	2	3	3	1	4	2	1	2	3	4	2	4	3	1	1401	1402	ctrl	1403	1404	A143BVGOUF83JE	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A143BVGOUF83JE	neg1	pos1	neg2	neg3	A143BVGOUF83JE	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA
351	A219VCQZADQ45W	Sat Nov 13 13:19:33 EST 2010	Sat Nov 13 13:22:14 EST 2010	1289672373000	1289672534000	161	Greensboro	United States	184.35.45.79	N/A		3	2	151	2	3	1	4	2	3	1	3	3	1	4	2	1	2	3	4	1	4	3	3	1401	1402	ctrl	1403	1404	A143BVGOUF83JE	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A143BVGOUF83JE	neg1	pos1	neg2	neg3	A143BVGOUF83JE	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA
351	A3A4RYVP2XLKB7	Mon Nov 08 14:45:52 EST 2010	Mon Nov 08 14:50:16 EST 2010	1289245552000	1289245816000	264	Pine Bluff	United States	206.255.144.132	yes	38	3	2	151	3	2	1	4	1	4	2	3	3	1	4	2	1	3	4	4	3	4	2	1	1401	1402	ctrl	1403	1404	A143BVGOUF83JE	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A143BVGOUF83JE	neg1	pos1	neg2	neg3	A143BVGOUF83JE	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA
351	AVYY8CDS850WU	Thu Nov 18 00:36:52 EST 2010	Thu Nov 18 00:40:05 EST 2010	1290058612000	1290058805000	193	Chatsworth	United States	24.171.145.89	yes	32	3	2	151	2	3	1	4	1	3	4	2	3	1	2	1	1	2	3	4	2	4	3	1	1401	1402	ctrl	1403	1404	A143BVGOUF83JE	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A143BVGOUF83JE	neg1	pos1	neg2	neg3	A143BVGOUF83JE	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA
351	AW468BGG4HUVN	Mon Nov 08 18:22:53 EST 2010	Mon Nov 08 18:24:44 EST 2010	1289258573000	1289258684000	111	Arlington	United States	96.255.14.183	N/A		3	2	151	2	3	1	4	1	4	2	3	3	1	3	2	1	3	3	4	2	4	3	1	1401	1402	ctrl	1403	1404	A143BVGOUF83JE	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A143BVGOUF83JE	neg1	pos1	neg2	neg3	A143BVGOUF83JE	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA
352	A1LRRDBA84ITCJ	Wed Nov 10 09:55:14 EST 2010	Wed Nov 10 09:57:10 EST 2010	1289400914000	1289401030000	116	Cranston	United States	72.195.128.219	N/A		3	2	152	4	2	3	1	4	2	3	1	3	1	4	2	2	4	1	2	2	3	1	4	1405	1406	ctrl	1407	1408	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A1ACZGD5AZZ3R7	A172X4W90UOST1	A143BVGOUF83JE	A3DD3ACPMVDVCA	neg1	pos1	neg2	neg3	A143BVGOUF83JE	A1ACZGD5AZZ3R7	A172X4W90UOST1	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	A143BVGOUF83JE	A172X4W90UOST1	A1ACZGD5AZZ3R7
352	A219VCQZADQ45W	Sat Nov 13 17:57:19 EST 2010	Sat Nov 13 17:59:52 EST 2010	1289689039000	1289689192000	153	Greensboro	United States	184.35.45.79	N/A		3	2	152	4	2	1	3	3	4	1	2	3	1	4	2	2	4	3	1	1	3	2	4	1405	1406	ctrl	1407	1408	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A1ACZGD5AZZ3R7	A172X4W90UOST1	A143BVGOUF83JE	A3DD3ACPMVDVCA	neg1	pos1	neg2	neg3	A143BVGOUF83JE	A1ACZGD5AZZ3R7	A172X4W90UOST1	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	A143BVGOUF83JE	A172X4W90UOST1	A1ACZGD5AZZ3R7
352	A2HYC64S7RMP7R	Sun Nov 14 16:57:30 EST 2010	Sun Nov 14 16:59:24 EST 2010	1289771850000	1289771964000	114	Milwaukee	United States	24.209.191.209	N/A		3	2	152	4	2	1	4	4	2	3	1	3	1	4	2	3	4	1	2	4	4	4	1	1405	1406	ctrl	1407	1408	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A1ACZGD5AZZ3R7	A172X4W90UOST1	A143BVGOUF83JE	A3DD3ACPMVDVCA	neg1	pos1	neg2	neg3	A143BVGOUF83JE	A1ACZGD5AZZ3R7	A172X4W90UOST1	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	A143BVGOUF83JE	A172X4W90UOST1	A1ACZGD5AZZ3R7
352	A3QPOJPYI2BBT5	Wed Nov 17 15:39:46 EST 2010	Wed Nov 17 15:47:26 EST 2010	1290026386000	1290026846000	460	Gaylord	United States	66.227.188.2	N/A		3	2	152	4	2	1	1	4	2	3	1	3	1	4	3	3	4	1	2	3	2	3	1	1405	1406	ctrl	1407	1408	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A1ACZGD5AZZ3R7	A172X4W90UOST1	A143BVGOUF83JE	A3DD3ACPMVDVCA	neg1	pos1	neg2	neg3	A143BVGOUF83JE	A1ACZGD5AZZ3R7	A172X4W90UOST1	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	A143BVGOUF83JE	A172X4W90UOST1	A1ACZGD5AZZ3R7
352	AW468BGG4HUVN	Sun Nov 14 19:41:57 EST 2010	Sun Nov 14 19:43:45 EST 2010	1289781717000	1289781825000	108	Arlington	United States	96.255.14.183	N/A		3	2	152	4	2	1	3	4	3	1	2	3	1	4	2	2	4	2	1	2	3	1	4	1405	1406	ctrl	1407	1408	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A1ACZGD5AZZ3R7	A172X4W90UOST1	A143BVGOUF83JE	A3DD3ACPMVDVCA	neg1	pos1	neg2	neg3	A143BVGOUF83JE	A1ACZGD5AZZ3R7	A172X4W90UOST1	A3DD3ACPMVDVCA	A3DD3ACPMVDVCA	A143BVGOUF83JE	A172X4W90UOST1	A1ACZGD5AZZ3R7
353	A2HYC64S7RMP7R	Sun Nov 14 11:27:54 EST 2010	Sun Nov 14 11:30:31 EST 2010	1289752074000	1289752231000	157	Milwaukee	United States	24.209.191.209	N/A		1	4	153	2	4	3	1	4	3	2	1	3	1	2	4	3	1	4	2	3	4	2	1	ctrl	1409	1410	1411	1412	neg1	neg2	neg3	pos1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A143BVGOUF83JE	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A2QLM59QC9G1UF	A21XIRV18UP71H	A2QLM59QC9G1UF	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A21XIRV18UP71H
353	A2XWJ5RN8GM236	Fri Nov 12 18:03:49 EST 2010	Fri Nov 12 18:05:34 EST 2010	1289603029000	1289603134000	105	Roseland	United States	75.127.197.235	N/A		1	4	153	2	3	4	1	1	2	3	4	2	1	3	4	4	2	3	1	3	4	1	2	ctrl	1409	1410	1411	1412	neg1	neg2	neg3	pos1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A143BVGOUF83JE	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A2QLM59QC9G1UF	A21XIRV18UP71H	A2QLM59QC9G1UF	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A21XIRV18UP71H
353	A3BBU6BVZNLE8C	Thu Nov 18 08:42:15 EST 2010	Thu Nov 18 08:44:54 EST 2010	1290087735000	1290087894000	159	Keller	United States	173.74.26.155	yes	52	1	4	153	3	3	2	1	3	4	2	1	2	1	4	3	2	4	3	1	3	3	2	1	ctrl	1409	1410	1411	1412	neg1	neg2	neg3	pos1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A143BVGOUF83JE	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A2QLM59QC9G1UF	A21XIRV18UP71H	A2QLM59QC9G1UF	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A21XIRV18UP71H
353	A3QPOJPYI2BBT5	Fri Nov 12 19:35:36 EST 2010	Fri Nov 12 19:42:00 EST 2010	1289608536000	1289608920000	384	Gaylord	United States	66.227.188.2	N/A		1	4	153	4	3	2	1	4	3	2	1	3	2	4	3	2	4	3	1	3	4	2	1	ctrl	1409	1410	1411	1412	neg1	neg2	neg3	pos1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A143BVGOUF83JE	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A2QLM59QC9G1UF	A21XIRV18UP71H	A2QLM59QC9G1UF	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A21XIRV18UP71H
353	AVYY8CDS850WU	Sun Nov 14 13:26:13 EST 2010	Sun Nov 14 13:28:20 EST 2010	1289759173000	1289759300000	127	Chatsworth	United States	24.171.145.89	N/A		1	4	153	2	4	3	1	1	4	3	2	3	2	3	4	1	4	2	3	3	4	2	2	ctrl	1409	1410	1411	1412	neg1	neg2	neg3	pos1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A172X4W90UOST1	A143BVGOUF83JE	A3DD3ACPMVDVCA	A1ACZGD5AZZ3R7	A2QLM59QC9G1UF	A21XIRV18UP71H	A2QLM59QC9G1UF	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A21XIRV18UP71H
