SegID	Urdu	LDC_Translation_1	LDC_Translation_2	LDC_Translation_3	LDC_Translation_4	Turk_Translation_1	Turk_Translation_2	Turk_Translation_3	Turk_Translation_4	WorkerID_1	WorkerID_2	WorkerID_3	WorkerID_4
urd-wl-84-174269-11325249-post1__6	مجھے بڑا غصہ آیامیں نے اس کو بہت بولااورسپاہی کی دھمکی دی تووہ نودوگیارہ ہوگیا۔	I got really angry and tried to scare him off saying I'd call a cop, so he took off.	I felt considerably annoyed, scolded him and he then ran away when I gave him a threat of police.	I was enraged and I scolded him and threatened him with Police. At this, he ran away.	I got very angry- I shouted at him and threatened to call the police. Then he ran away.	I got really angry and when I told him and threaten him of a cop, he vanished from there.	I was furious, I cursed him and threatened him of the Police, then he ran away.	I got very angry and scolded him and warned him that I would call the soldiers, so he got very frightened.	I got very angry and said him a lot and thretened him of cops so he left the place immediately	a1wyssw33m2fz2	a143bvgouf83je	a3dd3acpmvdvca	a2i57ww1b3evwx
urd-wl-84-174269-11325249-post1__7	تواب یہ حالت ہوگئی ہے ہم مسلمانوں کی مانگنے کے لئے بھی گاڑیوں پرسوارہوکرساتھـ فیملی کے ساتھـ آتے ہیں اوردن بھرمیں کم ازکم دوتین ہزارکی دھاڑی لگاتے ہیں۔	The situation has become such that we Muslims take our family with us on a car to beg and make at least two to three thousand a day.	Now we Muslims have reached a position where we are using the car with family for begging purposes and make a minimum of two, three-thousand on a daily basis.	The situation now is such that we Muslims come in cars with families to beg and easily swindle two or three thousand in a day.	This is the situation of us Muslims- we come with our families in cars to beg and earn at least two to three thousand a day.	So now this is the condition of us Muslims that even when we come to beg money, we come with families riding in cars and daily manage to get at least 2 to 3000.	this is the situation of Muslims now that even for begging we ride our cars along with our families and make at least 2 to 3 thousand a day.	Now the situation has become, that we Muslims come on cars, with our families to beg throughout the day and gain at least two or three thousand illegally.	Si this has been the situation of Muslims now for begging too we use vehicles and come with our families and through out the day cheat three thousand from people	a1wyssw33m2fz2	a143bvgouf83je	a3dd3acpmvdvca	a2i57ww1b3evwx
urd-wl-84-174269-11325249-post1__8	جبکہ واضح حدیث (صلی اللہ علیہ والہ وسلم) ہاتھـ کے نیچے والے سے اوپروالاہاتھـ بہترہے نیچے والاہاتھـ مانگنے والااوراوپروالاہاتھـ دینے والاہے۔	Whereas there is a clear tradition (may Allah bless him and give him peace) that says that the upper hand is better than the lower hand because the upper hand gives while the lower one takes.	There exists a clear saying of the Holy Prophet (SAWS) that the upper hand is better than the lower one; because the lower hand is that of a taker and the upper hand is that of a giver.	Although there is a renowned Hadith (Peace be Upon Him) that the upper hand is better than the lower hand. Lower hand means the hand of the taker and the upper hand means the hand of the giver.	While there is a clear Hadith (PBUH), the upper hand is better than the underhand, and the upper hand is the hand of the giver.	Although there is an evident saying of the Prophet (P.B.U.H) that the hand above is better than the hand below and the hand above is the giving hand the lower is the taking hand.	However there is a clear Hadith (SAAW) that the upper hand is better than the lower hand since the lower hand is the begging one and the upper hand is the giving one.	Whereas there is a clear Hadith of the Prophet (SAWS) that says that the upper hand is better than the lower hand; the lower hand being the begging hand and the upper hand being the giving one.	Where as in Hadis(saleallah huwa salam) preaches instead of down peoples upper peoples are greater god gives them.	a1wyssw33m2fz2	a143bvgouf83je	a3dd3acpmvdvca	a2i57ww1b3evwx
urd-wl-84-174269-11325249-post1__9	اللہ تعالی ہم پراپناکرم کرے اورہم کوسچامسلمان بنائے (آمین ثم آمین)	(May the most high Allah be kind to us and make us true Muslims. Amen.)	May Allah bless us with His kindness and make us true Muslims. (Ameen)	May God bless us from His bounty and make us true Muslims. (Ameen=)	(May Allah bless us and make us good Muslims. Ameen)	Allah have mercy on us and make us true Muslims ( Amen)	May Allah bless us and make us true Muslims (Amen)	May Allah have mercy on us and make us true Muslims (Amen, Amen)	Allah should show mercy on us a true Muslim( Ameen Suma Ameen)	a1wyssw33m2fz2	a143bvgouf83je	a3dd3acpmvdvca	a2i57ww1b3evwx
urd-wl-84-174269-11325249-post1__10	والسلام	Peace to you	Wassalam	Was-Salam	Wassalam	Wassalam	Wassalam	WasSalam	WalekumSalam	a1wyssw33m2fz2	a143bvgouf83je	a3dd3acpmvdvca	a2i57ww1b3evwx
urd-wl-84-174269-11325249-post1__11	جاویداقبال	Javed Iqbal	Javed Iqbal	Javed Iqbal	Javed Iqbal	Javed Iqbal	Javed Iqbal	Jawed Iqbal	Javed Iqbal	a1wyssw33m2fz2	a3sw1e5d0b9v9a	a3dd3acpmvdvca	a2i57ww1b3evwx
urd-wl-86-174276-11370234-post1__1	ممتاز گلوکار عدنان سمیع پر ان کی اہلیہ نے تشدد کرنے کا الزام عائد کرتے ہوئے ممبئی کے ایک تھانے پہنچ گئیں	Distinguished singer Adnan Sami's wife went to a police station in Mumbai, accusing him of beating her.	The wife of the famous singer, Adnan Sami's wife, reached a police station in Mumbai and blamed him for violence,	Famous singer Adnan Sami's wife, while accusing him of torture, reached a Mumbai police station	The wife of the famous singer Adnaan Sami, in a police complaint, has accused him of violence.	Wife of famous singer Adnan Sami, reached a police station in Bombay accusing him of torturing her.	The wife of famous singer Adnan Sami approached a Police Station in Mumbai, accusing him of torture.	Famous singer Adnan Sami's wife reached a police station in Mumbai, accusing him of torturing her.	The wife of famous singer Adnan Sami reached went to police station for blaming him of torturing her	a1wyssw33m2fz2	a3sw1e5d0b9v9a	a3dd3acpmvdvca	a8v7wa74iohz9
urd-wl-86-174276-11370234-post1__2	،تھانے نے انہیں عدالت سے رجوع کرنے کی ہدایت کی ہے۔	The police have advised her to go to court.	the Police Station has advised her to seek the advice of the court.	The police station has directed her to invoke the court.	Police had instructed her to file a lawsuit.	The police station suggester her to contact Court.	The Police Station advised her to approach the court.	The Police station advised her to contact a court.	, police has advised her to consult the court.	a1wyssw33m2fz2	a3sw1e5d0b9v9a	a3dd3acpmvdvca	a8v7wa74iohz9
urd-wl-86-174276-11370234-post1__3	عدنان سمیع کی بیوی صباء گلاداری نے اپنے شوہر کے خلاف درخواست دی کہ عدنان سمیع ان پر مسلسل تشدد کرتے ہیں	Adnan Sami's wife Sabah Guladari filed a petition against her husband that he constantly beats her,	Adnan Sami's wife Saba Galadari has lodged a complaint against her husband Adnan Sami that he consistently commits violence	Adnan Sami's wife Saba Galadhari has filed a petition against her husband stating that Adnan Sami consistently tortures her	Saba Guladari, wife of Adnaan Sami, had moved a petition accusing her husband of continuous violence	Adnan Sami's wife Saba Guladari submitted a plea against her husband that Adnan Sami tortures her continuously.	Saba Galadari the wife of Adnan Sami gave an application against her husband that Adnan Sami continuously tortures her	Adnan Sami's wife Saba Giladari gave a complaint against her husband saying that he continuously tortures her.	Saba Galadari wife of Adnan Sami has filed an application against him that Adnan Sami continuously tortures her	a1wyssw33m2fz2	a3sw1e5d0b9v9a	a3dd3acpmvdvca	a8v7wa74iohz9
urd-wl-86-174276-11370234-post1__4	اور غیر انسانی سلوک روا رکھے ہوئے ہیں،	treats her inhumanely,	and inhuman treatment against her.	and has subjected her to inhuman treatment,	and inhuman behavior.	and treats her inhumanely.	and he is also administering in human behavior against her.	and that he treats her in a non-human manner.	and behaves inhumanly,	a1wyssw33m2fz2	a3sw1e5d0b9v9a	a3dd3acpmvdvca	a8v7wa74iohz9
urd-wl-86-174276-11370234-post1__5	اب یہ بات ان کی برداشت سے باہر ہوگئی ہے لہٰذا عدنان سمیع کے خلاف مقدمہ درج کیا جائے	and now this has become unbearable for her so a case should be filed against Adnan Sami.	Since this has crossed the limit of her tolerance, therefore, a court case should be registered against Adnan Sami.	she cannot bear it anymore and a case, therefore, may be registered against Adnan Sami	Now she can not tolerate it. So, a case has been registered against Adnaan Sami.	Now this has exceeded her tolerance limit therefore a case should be recorded against Adnan Sami.	Now this thing has gone out of her tolerance, therefore, a case may be registered against Adnan Sami.	Now, it has become difficult for her to bear, and that is why she has filed a case against him.	Now she is fed up of this therefore case must be filed against him	a1wyssw33m2fz2	a3sw1e5d0b9v9a	a3dd3acpmvdvca	a8v7wa74iohz9
urd-wl-86-174276-11370234-post1__6	،پولیس نے مقدمہ درج کرنے کی بجائے یہ کہہ کر انہیں عدالت سے رجوع کرنے کی ہدایت کی کہ یہ معاملہ قابل دست اندازی پولیس نہیں ہے۔	The police advised her to go to the court instead of filing a case, saying that they could not get involved in the matter.	Instead of registering the case, the police advised her to consult the court, because this case is outside its jurisdiction.	Rather than registering the case, the police asked her to invoke the court since the matter cognizable by the police.	Police have instructed her to file a lawsuit as this case was not the responsibility of the police.	Police instead of recording a report suggested that she should contact the court by saying that this matter is not what comes under police control.	Police station has advised her to approach the court instead of registering the case, on the plea that the case is not within the valid jurisdiction of police station	The police, instead of filing a case, told her to contact a court, saying that this matter was not one in which the police could put their hands.	, in place of filing case police asked her to consult the court by saying that this case is not under the jurisdiction of police.	a1wyssw33m2fz2	a3sw1e5d0b9v9a	a3dd3acpmvdvca	a8v7wa74iohz9
urd-wl-86-174276-11370234-post1__7	آپ کے خیال میں عدنان سمیع پر ان کی اہلیہ کا الزام درست ہے؟	In your opinion, is Adnan Sami's wife's accusation against him true?	Do you think the allegations of Adnan Sami's wife are correct?	Are, in your opinion, the allegations leveled against Adnan Sami by his wife justified?	What do you think about the allegations made by Adnaan Sami's wife?	In your opinion, is the accusation of Adnan Sami's wife on him is correct?	Do you think that the accusation on Adnan Sami by his wife is correct?	In your opinion, is the accusation against Adnan Sami, by his wife proper?	In your opinion the blame of Adnan Sami's wife on him is true?	a1wyssw33m2fz2	a3sw1e5d0b9v9a	a3dd3acpmvdvca	a8v7wa74iohz9
urd-wl-86-174276-11370234-post1__8	کہیں یہ الزام عدنان سمیع کو بدنام کرنے کی بھارتی کوشش تو نہیں؟	Could this accusation be an attempt by India to ruin Adnan Sami's reputation?	Is this allegation not an Indian effort to defame Adnan Sami?	Is it not an Indian attempt to defame Adnan Sami?	Is it an Indian effort to malign Adnaan Sami?	What if this accusation is an attempt of tarnishing the name of Adnan Sami?	Can this accusation is an attempt of India to defame Adnan Sami?	This is not an Indian effort to disgrace Adnan Sami, is it?	Is it not an attempt of India to defame Adnan Sami?	a1wyssw33m2fz2	a3sw1e5d0b9v9a	a3dd3acpmvdvca	a8v7wa74iohz9
urd-wl-86-174276-11370234-post1__9	اس بارے میں اپنی رائے سے آگاہ کریں۔	Tell us what you think about this.	Give your opinion about this.	Please post your opinion on this issue.	Please send in your opinion.	Let us know of your comments regarding this matter.	Inform us about your opinion on the Subject.	Let us know about your opinion on this issue.	Do inform us with your opinion in this regard.	a1wyssw33m2fz2	a3sw1e5d0b9v9a	a3dd3acpmvdvca	a8v7wa74iohz9
urd-wl-86-174276-11370234-post5__1	-آدم سانگھڑ،مہر۔	Adam Sanghar, Mehr.	Adam Sanghir, Mehr.	=Adam Sanghar, Maher.	Aadam Sangadh, Maher.	Adam Saanghar, stamp.	Adam Sanghar, Mehr.	Adam, Sanghad, Mehr	Adam Sanghar, Meher	a1sanjgoj47idf	a143bvgouf83je	a3dd3acpmvdvca	a132zmwemnnusa
urd-wl-86-174276-11370234-post5__2	جہاں تک الزامات کا تعلق ہے تو کوئی بھی انسان دوسرے پہ لگا سکتا ہے	As far as accusations are concerned, anyone can make them against someone.	As far as allegations are concerned, anyone can blame the others.	As far as the allegations are concerned, anyone can level them against the other	As far as allegations are concerned, anyone can accuse the other.	as far as blames concern so any man can do on other.	as far as allegations are concerned, anyone can post it on someone else.	As far as accusations go, any person can accuse the other.	As far as the allegations are concerned, anyone can levy them on any other person.	a1sanjgoj47idf	a143bvgouf83je	a3dd3acpmvdvca	a132zmwemnnusa
urd-wl-86-174276-11370234-post5__3	عزت سے بڑھ کے کوئی چیز نہیں ہے	There's nothing more important than respectability.	Nothing is superior to respect	There is nothing greater than honor	There is nothing greater than respect.	nothing more important than respect.	nothing comes before prestige.	To get enraged for honor is not sensible.	There is nothing superior to honor.	a1sanjgoj47idf	a143bvgouf83je	a3dd3acpmvdvca	a132zmwemnnusa
urd-wl-86-174276-11370234-post5__4	موجودہ بیوی اور عدنان سمیع کے تعلق کچھ بھی ہوں عدنان سمیع اپنی عزت کی زندگی چھوڑ کر پیسہ کمانے بھارت گیا تھا،اب وہی شہرت اس کے گلے پڑگئی ہے	Whatever the relations are between Adnan Sami and his present wife, Adnan Sami left a respectable life and went to India to earn money. Now this popularity has become a liability to him.	Whatever the relationship may be between Adnan Sami and his present wife, Adnan Sami left a respectable life and went to India to earn money, and now the same popularity has become a problem for him.	Whatever the nature of Adnan Sami and his present wife's relation may be, he left his life of honor and went to India to earn money. His notoriety has cost him dearly	Whatever is the relation between Adnaan Sami and his present wife, Adnaan Sami has moved to India, leaving his respectful life, to earn money. Now that very same publicity has become the burden of his life.	what so ever relation of present wife and Adnan Samih , Adnan Samih leave his respected life and went India to earn money, now this popularity made hurdle for him.	however may be the relations between Adnan Sami and his present wife, he left his respectful life and went to India to make money and now this fame has caught him badly.	Whatever be the case between Adnan Sami and his present wife, he had left his honorable life and went to India to earn money. Now that fame has fallen around his neck.	Whatever is the current state of relations between Adnan Sami and his wife, Adnan Sami left his respectable life and went to India to earn a fortune. The same fame has now importuned him.	a1sanjgoj47idf	a143bvgouf83je	a3dd3acpmvdvca	a132zmwemnnusa
urd-wl-86-174276-11370234-post5__5	یہ اس کی اپنی حرکتوں کا خمیازہ ہے	This is a consequence of his own actions.	This is the result of his own mistakes.	This is the retribution of his own actions.	This is a consequence of his own act.	this is due to his own deed.	this is a consequence of his own deeds.	This is the result of his own actions.	It is the outcome of his wrong doings.	a1sanjgoj47idf	a143bvgouf83je	a3dd3acpmvdvca	a132zmwemnnusa
urd-wl-86-174276-11370236-post1__1	واشنگٹن…	Washington...	Washington...	Washington...	Washington...	Washington.	Washington...	Washington...	Washington	a1sanjgoj47idf	a143bvgouf83je	a3dd3acpmvdvca	a132zmwemnnusa
urd-wl-86-174276-11370236-post1__2	اعلیٰ امریکی حکام کا کہنا ہے کہ صدر اوباما افغان صدر حامد کرزئی کے بارے میں سخت موقف اختیار کریں گے	Senior American officials say that President Obama will maintain a tough stand regarding Afghan president Hamid Karzai.	According to the higher American officials, President Obama will adopt a hard-line approach towards Afghan President Hamid Karzai.	Senior American authorities say that President Obama will take tough stance on Afghan President Hamid Karzai	A highly-placed American official said that President Obama will take a tough stand about Afghan president Hamid Karzai.	high level American official said that president Obama made strong policy against Afghan president Hamid Karzai.	top American officials say that president Obama will take strict stance over Afghan president Hamid Karzai.	High ambassadors of America say that President Obama will take a strong stand against Afghan President Hamid Karzai.	American high officials have stated that President Obama will take a stern attitude towards the Afghan President Hamid Karzai.	a1sanjgoj47idf	a143bvgouf83je	a3dd3acpmvdvca	a132zmwemnnusa
urd-wl-86-174276-11370236-post1__3	، افغانستان کے بارے میں امریکا کی نئی حکمت عملی میں ترقی کی بجائے جنگ کو زیادہ اہمیت دی گئی ہے۔	In America's new strategy for Afghanistan, war has been given more importance than development.	In the new American policy about Afghanistan, war has been accorded preference over the development.	In the new American strategy on Afghanistan, the war has been given precedence over development.	In the new Afghan policy of America, war is preferred to development.	on this new policy of America about Afghanistan give more importance on War instead of Development.	in the new American policy over Afghanistan, there is more emphasis on war than development.	In America's new policy for Afghanistan, instead of development, war has been given more importance.	The new American strategy towards Afghanistan will focus on war instead of development	a1sanjgoj47idf	a143bvgouf83je	a3dd3acpmvdvca	a132zmwemnnusa
urd-wl-86-174276-11370236-post1__4	حکام کا کہنا ہے کہ حامد کر زئی کو افغانستان میں امریکی اہداف کے حصول میں رکاوٹ سمجھا جارہا ہے کیونکہ حکومت میں کرپشن ہے،منشیات کا کاروبار بڑھ گیا ہے اور طالبان کی قوت دوبارہ جمع ہورہی ہے۔	Officials say that Hamid Karzai is being considered a hindrance in the achievement of American objectives in Afghanistan because there is corruption in the government, the drug business has increased, and Taliban forces are reforming.	According to the officials, Hamid Karzai is considered to be a hurdle in achieving American targets in Afghanistan, because corruption prevails in the government, the drugs business has increased, and the Taliban are gaining strength.	The authorities say that Hamid Karzai is being seen as a big hurdle in the way of achievement of American goals in Afghanistan because the government is corrupt, the narcotics trade has flourished and the Taliban power is resurgent.	Officials said that Hamid Karzai is seen as a hurdle in achieving American goals because corruption prevails in the government, the drug business is flourishing, and Taliban is becoming united once again.	Official said that Hamid Karzai consider as a hurdle in Afghanistan to get American Aid, because corruption in the government, intoxication business get increased and Taliban forces get regathered.	officials say that Hamid Karzai is considered to be a hurdle in achievement of American goals Since in his government, there is corruption, drugs business has increased and Taliban are regaining their power.	The envoys say that Hamid Karzai is being considered a barrier in the achievement of American goals in Afghanistan, as there is corruption in the government and the business of middlemen has increased and the Taliban are once more gathering strength.	The officials said that Hamid Karzai is being viewed as an obstacle in achieving American interests in Afghanistan because of government corruption and drug trafficking is on the rise and the Talibans are gaining strength	a1sanjgoj47idf	a143bvgouf83je	a3dd3acpmvdvca	a132zmwemnnusa
urd-wl-86-174276-11370236-post1__5	امریکی حکام کا کہنا ہے کہ امریکی انتظامیہ میں سے جو لوگ حامد کرزئی پر مزید کچھ کر نے کے لئے دباؤ ڈال رہے ہیں ان میں نائب صدر جو بائیڈن اور افغانستان اور پاکستان کے بارے میں صدر اوباما کے نمائندے رچرڈ ہال بروک شامل ہیں۔	American officials say that in the American administration, the ones who are pressurizing Hamid Karzai to do more include Vice President Joe Biden and Richard Holbrooke, President Obama's representative for Afghanistan and Pakistan.	According to American officials, those from the American administration who are mounting pressure on Hamid Karzai for increased measures include Vice President Joe Biden and President Obama's envoy to Afghanistan and Pakistan, Richard Holbrooke.	American authorities say that the people among the American administration who are putting pressure on Hamid Karzai to do more include Vice President Joe Biden and President Obama's envoy on Afghanistan and Pakistan Richard Hallbrook.	American officials said that the people in the American administration who are pressurizing Karzai to take more action are Vice President Joe Biden and Obama's representative for Afghanistan and Pakistan, Richard Holbrooke.	American official said that those people from American government who put pressure on Hamid Karzai to do more in which vice president Joe Biden and representative of Brack Obama for Afghanistan and Pakistan Richard Holbrooke included.	American officials say that people, who are putting more pressure on Hamid Karzai to do more, include vice president Joe Biden and President Obama's representative for Afhanistan and Pakistan Richard Holbrooke.	The American envoys say that among the people in the American government who are stressing upon Hamid Karzai to do something more are Vice President Joseph Biden and President Obama's representative to Afghanistan and Pakistan, Richard Hallbrooke.	The American officials also said that those people in the current administration who are pressurizing Hamid Karzai to do more include, Vice President Joe Biden and American Envoy for Afghanistan and Pakistan, Richard Holbrook	a1sanjgoj47idf	a143bvgouf83je	a3dd3acpmvdvca	a132zmwemnnusa
urd-wl-86-174276-11370236-post1__6	انہوں نے کہا کہ یہ حکمت عملی صدر بش کے جانے کے بعد سامنے آئی ہے ،جو ہر دو ہفتے بعد حامد کر زئی کے ساتھ وڈیو کانفرنس کرتے تھے اور ان پر افغانستان اور اس کے شہری اداروں کی تعمیر نو میں امریکی کردار پر زور دیتے تھے۔	They said that this strategy has emerged after the departure of President Bush, who used to have a video conference with Hamid Karzai every two weeks and emphasize the American role in the reconstruction of Afghanistan and it's urban organizations.	According to them, this policy has come up after the departure of President Bush, who used to have a video conference with Hamid Karzai every two weeks to emphasize the American role in the reconstruction of Afghanistan and its civic institutions.	They told that this strategy has come to fore after the departure of President Bush who used to hold video conference with Hamid Karzai every fortnight and stress the need for American role in the reconstruction of Afghanistan and its civilian infrastructure.	He said that this strategy surfaced after Bush, who would talk to Hamid Karzai on a video conference every two weeks and highlight America's role in re-building new urban institutions in Afghanistan, left office.	He said that this policy appeared after President Bush, who used to video conference with Hamid Karzai every two weeks, left. He used to stress upon the American role in rebuilding Afghanistan and its civilian institutions.	He said that the strategy came forward after President Bush left. He participated in video conference with Hamid Karzay every fortnight. Those conferences emphasized America's role in reconstructing Afghanistan and its cities.	He said that this good administration was noticed after the President Bush left, who used to have a video conference with Hamid Karzai after every 2 weeks and used to emphasize on the role of America in Afghanistan and the development of its city departments.	They stated that the policy change came after President Bush left office, who used to have video conferencing with Hamid Karzai fortnightly and emphasized the American role in the rebuilding of Afghanistan and its civil institutions.	a3dd3acpmvdvca	a172x4w90uost1	a1wyssw33m2fz2	a132zmwemnnusa
urd-wl-86-174276-11370236-post1__7	حکام کا کہنا ہے کہ اوباما انتظامیہ مرکزی حکومت کے متبادل کے طور پر صوبائی رہنماؤں کے ساتھ کام کرے گی۔	Officials say that the Obama administration will work with provincial leaders as an alternative to the central government.	The officials said that the Obama administration will work with provincial leaders as a substitute for the central government.	The authorities say that the Obama administration would work with provincial leaders as substitutes for the central government.	Officials said that the Obama administration will work with provincial leaders as an alternative to the central government.	Officials say that the Obama government would work with the State leaders rather than the central government.	The American officer says that the Central administration under Obama will work with local leaders for a change.	Officials say that Obama management will work with the state leaders as a backup with the main government.	The Obama administration will work with provincial political leaders instead of the central government.	a3dd3acpmvdvca	a172x4w90uost1	a1wyssw33m2fz2	a132zmwemnnusa
urd-wl-86-174276-11370236-post1__8	حکام کا کہنا ہے کہ وہ حامد کر زئی سے کرپشن کے خلاف مزید جنگ کر نے پر زور دیں گے۔	Officials say that they will urge Hamid Karzai to continue the war against corruption.	The officials said they would press Hamid Karzai to increase the fight against corruption.	The authorities say that they would further push Hamid Karzai to fight corruption.	Officials said that they would pressurize Hamid Karzai to wage a tough war against corruption.	The officials say that it will pressurize Karzai to step up the war against corruption.	The officer says stress will be given in the fight against corruption joining hands with the Karzay administration.	Officials say that they will emphasize Hamid Karzai on fighting against corruption	They said that they will ask Hamid Karzai to intensify the campaign against corruption.	a3dd3acpmvdvca	a172x4w90uost1	a1wyssw33m2fz2	a132zmwemnnusa
urd-wl-86-174276-11370236-post1__9	حامد کرزئی کو اس سال نئے انتخابات کا سامنا ہے اور یہ ابھی واضح نہیں ہے کہ اوباما اور ان کے ساتھی صدارت کے لئے ان کی حمایت کریں گے یا نہیں۔	Hamid Karzai will face new elections this year, and it is not yet clear whether or not Obama and his associates will support him for the presidency.	Hamid Karzai is facing new elections this year and this is not yet clear whether Obama and his companions would support him for the presidency or not.	Hamid Karzai is facing new elections this year and this is not yet clear if Obama and his colleagues will support him for presidency or not.	Hamid Karzai would be facing election in the new year, and it is not clear as yet whether Obama and his friends will support him or not.	Hamid Karzai is facing fresh elections this year, and it is not yet clear whether Obama and his group will support Karzai for presidency or not.	Hamid Karzay is going to face a new election and it is not still clear whether Obama and his friends will support Karzay's candidature for Presidentship.	Hamid Karzai faces new elections this year. And it is not clear as yet that Obama and his companions will favor his presidency or not.	Hamid Karzai is facing new elections this year and it is not yet clear whether Obama and his administration are going to back him up in the presidential race.	a3dd3acpmvdvca	a172x4w90uost1	a1wyssw33m2fz2	a132zmwemnnusa
urd-wl-86-174276-11370236-post1__10	امریکی حکام کا یہ بیان افغانستان کے حوالے سے امریکی پالیسی میں تبدیلی کا پیش خیمہ تو نہیں؟	Is this statement by the American officials a prelude to a change in American policy?	Is this statement of American officials a signal of change in American policy towards Afghanistan?	Does this statement by the American authorities foreshadow a - shift in American policy regarding Afghanistan?	Is this statement by American officials about Afghanistan a hint of change in American policy?	This statement of the American officials is not a precursor for a change in the American policy towards Afghanistan, is it?	Can we predict whether the declaration of the American Officer will effect a policy change in the Afghan affairs?	Is this statement, of the American officials, a forecast of change in American policy regarding Afghanistan?	Does this statement reflect a shift in American policy towards Afghanistan?	a3dd3acpmvdvca	a172x4w90uost1	a1wyssw33m2fz2	a132zmwemnnusa
urd-wl-86-174276-11370236-post1__11	کیا حامد کرزئی کا دور ختم ہونے والا ہے؟	Is Hamid Karzai's time coming to an end?	Is Hamid Karzai's rule going to end?	Is the Hamid Karzai era nearing its end?	Is Hamid Karzai's time over?	Is Hamid Karzai's rule coming to an end?	Whether Hamid Karzay's rule is coming to an end?	Is this era of Hamid Karzai ending?	Is Hamid Karzai’s era coming to an end?	a3dd3acpmvdvca	a172x4w90uost1	a1wyssw33m2fz2	a132zmwemnnusa
urd-wl-86-174276-11370236-post1__12	اس بارے میں آپ کی کیا رائے ہے؟	What is your opinion about this?	What is your opinion about this?	What is your opinion on this?	What is your opinion about it?	What is your opinion about this?	What do you think about it?	What are your thoughts in this matter?	What is your say on this?	a3dd3acpmvdvca	a172x4w90uost1	a1wyssw33m2fz2	a132zmwemnnusa
urd-wl-86-174276-11370238-post1__1	پاکستان اور سری لنکاکے درمیان تین ایک روزہ میچز کی سیریز میں سری لنکا نے پاکستان کو 1-2 سے شکست دے دی۔	In the series of three one-day matches between Pakistan and Sri Lanka, Sri Lanka beat Pakistan 2-1.	Sri Lanka defeated Pakistan by 2-1 in the three, one-day match series between Pakistan and Sri Lanka.	Sri Lanka defeated Pakistan by 2-1 in 3 One Day matches series between Pakistan and Sri Lanka.	Sri Lanka defeated Pakstan 2-1 in a three one-day match series.	In a series of three one day matches between Sri Lanka and Pakistan, Sri Lanka defeated Pakistan 2-1.	SriLanka beat Pakistan in the three one day international cricket match series for 2-1.	In the series of three one-day matches between Pakistan and SriLanka, Srilanka defeated Pakistan with 2-1.	n/a	a3dd3acpmvdvca	a172x4w90uost1	a1wyssw33m2fz2	n/a
urd-wl-86-174276-11370238-post1__2	پہلے ایک روزہ میچ میں پاکستان نے سری لنکا کو شکست سے دوچار کیا تاہم اگلے دو میچزمیں سری لنکا نے کامیابی حاصل کی۔	In the first one-day match, Pakistan defeated Sri Lanka, but in the next two matches, Sri Lanka came out on top.	In the first one-day match Pakistan defeated Sri Lanka, however, in the next two matches Sri Lanka was successful.	Pakistan beat Sri Lanka in the first One Day match. However, Sri Lanka won the next two matches.	In the first one-day international match, Pakistan defeated Sri Lanka, but later Sri Lanka won the remaining two matches.	Pakistan had defeated Sri Lanka in the first match, but Sri Lanka was victorious in the remaining two matches.	In the first one day match Pakistan defeated SriLanka, however SriLanka won the remaining two matches.	Pakistan defeated Srilanka in the first one-day match although Srilanka won in the next two matches.	n/a	a3dd3acpmvdvca	a172x4w90uost1	a1wyssw33m2fz2	n/a
urd-wl-86-174276-11370238-post1__3	تیسرے ایک روزہ میچ میں قومی کرکٹ ٹیم کی کارکردگی انتہائی ناقص رہی ، قومی ٹیم سری لنکا کے 309رنز کے جواب میں صرف 23 اوورز میں75 رنز پر ڈھیرہوگئی اور یوں اسے عبرت ناک شکست کا سامنا کرنا پڑا۔	The national cricket team's performance was extremely poor in the third one-day match. It collapsed after 75 runs in only 23 overs, in response to Sri Lanka's 309 runs, thus facing a punitive defeat.	In the third one-day match, the performance of national cricket team remained highly ineffective; the national team in response to Sri Lanka's 309 runs was all out for 75 runs in 23 overs and thus had to face a humiliating defeat.	The performance of the national cricket team in the third One Day match was shoddy. Replying to Sri Lankan team's 309, Pakistan crashed to a mere 75 runs in 23 overs and thus suffered humiliating defeat.	In the third one-day match, the national cricket team performed badly- the national team was all out for 75 runs after facing 23 overs against Sri Lanka's 309 runs.	In the third one day match, the national cricket team's performance was very poor. In reply to Sri Lanka's 309 runs, it only managed to hit 75 runs in 23 overs before going all out. As such, it had to face a humiliating loss.	In the third one day match the performance of the national team was too awesome. The team chasing a target of 309 runs of SriLanka was able score only 75 in 23 overs.The national team should thus have learnt a lesson from this defeat.	In this third one-day match, the nation's team performance was very poor. They worn out in only 75 runs in 23 overs against 309 runs made by the national team of Srilanka.And this is how we faced a lesson learning defeat.	n/a	a3dd3acpmvdvca	a172x4w90uost1	a1wyssw33m2fz2	n/a
