SegID	Urdu	LDC_Translation_1	LDC_Translation_2	LDC_Translation_3	LDC_Translation_4	Turk_Translation_1	Turk_Translation_2	Turk_Translation_3	Turk_Translation_4	WorkerID_1	WorkerID_2	WorkerID_3	WorkerID_4
bbc_urd_20090120.0027__11	آٹھ دسمبر دو ہزار اٹھ کو شمالی وزیرستان کے اسسٹینٹ پولیٹکل ایجنٹ عصمت اللہ کو بھی اس وقت اغوا کرلیا گیا تھا جب وہ عید کی چھٹیاں منانے کے لیے میرعلی سے بنوں جا رہے تھے۔ اور اس کے چند دن بعد شمالی وزیرستان میں تحصیلدار امان اللہ سمیت دو افراد کو نامعلوم نقاب پوشوں نے ہلاک کر دیا تھا۔	On December 8, 2008, Asmat Ullah, the Assistant Political Agent of North Waziristan, had also been kidnapped when he was going from Mir Ali to Bannu to spend Eid holidays. A few days later, unidentified masked men killed Tehsil administrator Aman Ullah along with two other individuals in North Waziristan.	On December 08, 2008, the assistant political agent of North Waziristan, Asmatullah, was also abducted when he was going on Eid holiday from Mir Ali to Bannu. And after a few days, two people were killed, including Tehseeldar Amanullah, by unknown masked persons in North Waziristan.	Assistant Political Agent of North Waziristan Ismatullah was also abducted in December 8, 2008 when he was going from Mir Ali to Bannu to celebrate Eid holidays. And after that, unidentified masked men killed two people, including Tehsildar Amanullh, in North Waziristan.	On December 8, 2008, Asmatullah, assistant political agent of North Waziristan, was abducted while traveling from Mir Ali to Bannu to celebrate Eid, and a few days later, unknown assailants gunned down revenue officer Amanullah along with two other people in North Waziristan.	on 8th of December 2008, Assistant political agent of north Wazirastan Asmatullah got kidnapped when he was going from Mir Ali to Bannu to enjoy his Eid vacations. Few days after this two people including Tehsildar Amanullah were killed by unknown maskers in north Wazirastan.	On the 8th of December, 2008, the Assistant Political Agent of North Waziristan was kidnapped when he was going to celebrate the Eid vacation from Meer Ali to Banoo, and a few days later, two people, including District Officer Amanullah were killed by unidentified masked men.	On the eight of December 2008, Northern Wazeerastan's Assistant Political Agent Asmattullah was kidnapped at that time when he was traveling from Meer Ali to Banu on Eid Vacation.	on 8th December 2008 southern Uzbekistan s assistant political agent Azmatullah was also kidnapped at the same time when he was going for festival from meer ali to banu after few days in southern uzhbekistan with tashildaar amaanullah two people were killed by masked people.	a143bvgouf83je	a3dd3acpmvdvca	a3bz8b0jpubzqq	a2i57ww1b3evwx
bbc_urd_20090123.0023__1	برطانوی ہیکر کی عدالت میں جیت	British Hacker's Victory in Court	British Hacker Wins in Court	British Hacker Wins in Court	British hacker wins in court	Victory of a British hacker in the court.	A Britain hacker's victory in court	British Hacker's win in the court.	British Hacker wins in court	a143bvgouf83je	a3dd3acpmvdvca	a3bz8b0jpubzqq	a8v7wa74iohz9
bbc_urd_20090123.0023__2	بیالیس سالہ برطانوی شہری نے اعتراف کیا ہے کہ انہوں نے امریکی فوجی ویب سائٹ کو ہیک کیا تھا۔	A forty-two-year-old British citizen has admitted that he hacked the website of the American Army.	A 42 year-old British citizen has confessed that he had hacked into a Web site of the American Military.	A 42-year-old British citizen has admitted that he had hacked into American military website.	A 42-year-old British national has admitted hacking into US military computers.	a 42 years old British citizen has admitted that he had hacked an American military website.	A 42 year old England citizen admitted to hacking websites of the American army.	Forty Two years old British citizen had confessed that he had hacked the American Army's website.	42 years British citizen has admitted that he had hacked American Army website.	a143bvgouf83je	a3dd3acpmvdvca	a3bz8b0jpubzqq	a8v7wa74iohz9
bbc_urd_20090123.0023__3	گیری ایسپرجر سنڈروم کے مریض ہیں۔ واضح رہے کہ ایسپرجر سنڈروم کے مریض کو ایک ہی طرح کے کام کرنے کا جنون ہوتا ہے۔	Gary suffers from Asperger syndrome. A person suffering from Asperger syndrome has an obsession with doing one type of activity.	Gary is a patient of Asperger's Syndrome. It should be noted that the patient of Asperger's Syndrome has an obsession of doing the same type of work.	Garry suffers from Asperger's Syndrome. It should be understood that those with Asperger's Syndrome become obsessed with a particular activity.	He was diagnosed as having Asperger's syndrome. Those suffering from this syndrome acquire manias for doing all kinds of things.	Gary is a patient of asperger syndrome. it should be kept in mind that an asperger syndrome patient has the obsession to do similar kind of tasks.	Gary is suffering from Asperger syndrome. It must be known that patients suffering from Asperger syndrome have strong inclinations to do one certain thing.	Gerry is patient of Esperanza Syndrome. It is clear that Esperanza Syndrome patient does only one type of work.	Gary is suffering from Asperger syndrome. Keep in mind that the patient of Asperger syndrome has insanity of doing similar tasks.	a143bvgouf83je	a3dd3acpmvdvca	a3bz8b0jpubzqq	a8v7wa74iohz9
bbc_urd_20090123.0023__4	ان کی وکلاء کا کہنا ہے کہ اگر ان کو امریکہ کے حوالے کیا گیا تو ڈر ہے کہ وہ خودکشی کی کوشش کریں گے۔	His attorneys say that if he is handed over to America, it is feared that he will try to commit suicide.	His attorneys say that if he is handed over to America, then it is feared that he would try to make a suicide attempt.	His lawyers have said that he will be at risk of committing suicide if he is handed over to America.	McKinnon's lawyers said he would be at risk of suicide if he were extradited.	his lawyers say that if he is handed over to America then he will commit suicide.	His lawyers said that if he is handed over to America, it is possible that he will commit suicide.	His advocates say that if he was submitted to America then they fear that may be he will try to convict suicide.	According to his lawyers, it is feared he may attempt suicide if handed over to America .	a143bvgouf83je	a3dd3acpmvdvca	a3bz8b0jpubzqq	a8v7wa74iohz9
bbc_urd_20090123.0023__5	تاہم حکومتی وکلاء کا کہنا ہے کہ گیری کے صحت کے حوالے سے خدشات بہت کم ہیں۔	However, the government attorneys say that there's little danger with respect to Gary's health.	Nonetheless, the government attorneys are saying that the concerns about Gary's health are meager.	Government laywers, however, said the risk to Mr Gary's health was low.	However, government lawyers argued that the risk to McKinnon's health was low.	however the government officials say that their are very less threat regarding Gary's health.	However, government advocates claim that there are very few threats to Gary's life.	Therefore the government's advocates say that on the basis of Gerry's health condition the possibility is very low.	All government attorneys says that there are very fewer doubts about Gary's health.	a143bvgouf83je	a3dd3acpmvdvca	a3bz8b0jpubzqq	a8v7wa74iohz9
bbc_urd_20090123.0023__6	لارڈ جسٹس مورس کے اور مسٹر جسٹس سائمن نے فیصلہ سناتے ہوئے کہا کہ گیری کو اجازت دی جاتی ہے کہ وہ برطانوی کورٹ میں نظر ثانی کی درخواست دے سکتے ہیں۔	Lord Justice Morris K. and Mr. Justice Simon when declaring the verdict said that Gary is allowed to make an appeal in the British Court.	While giving the verdict, Lord Justice Maurice Kay and Mr. Justice Simon said that Gary is permitted to file a review petition in the British Court.	Lord Justice Maurice Kay and Mr. Justice Simon ruled that Gary is permitted to appeal for a review in the British Court.	Lord Justice Maurice Kay and Mr. Justice Simon ruled that McKinnon would be granted leave to launch a fresh court appeal in London.	Lord justice Morskey and Mr. Justice Simon while announcing the decision said that Gary is permitted to file a review petition in a British court.	Lord Justice Morse and Mister Justice Simon said, while declaring the judgement, that Gary is given permission to ask a second chance from the Court of England.	Lord justice Morris K and Mister justice Simon had declared that Gerry has the permission to apply for the appeal in the British court.	Lord Justice Moors and Mr. Justice Simon has said that Gary is permitted to file an application for reconsideration in the British court.	a143bvgouf83je	a3dd3acpmvdvca	a3bz8b0jpubzqq	a8v7wa74iohz9
bbc_urd_20090123.0023__7	گیری کے وکلاء نے کورٹ میں مؤقف اختیار کیا تھا کہ گیری کو اگر ان کے گھر اور خاندان والوں سے دور کیا گیا تو وہ خودکشی کر سکتے	Gary's attorneys had adopted the standpoint in court that if Gary is sent away from his home and family, he may commit suicide.	Gary's attorneys took the plea in the court that if Gary was separated from his home and family, he might commit suicide.	Garry's lawyers had taken the stand in court that if he were removed from his home and family, he may commit suicide.	His lawyers had previously told the High Court that if he were taken away from his family, he was likely to commit suicide.	n/a	Gary's lawyers took the stance in court that if Gary is separated from his home and family members, he would commit suicide.	Gerry's advocates had put this point that if Gerry was taken away from his house and family the he will try to commit suicide.	Gary's lawyers stated in the court that if Garry is kept away from his family and home, he can commit suicide.	n/a	a3dd3acpmvdvca	a3bz8b0jpubzqq	a8v7wa74iohz9
bbc_urd_20090123.0023__8	انہوں نے مزید کہا کہ اس امر پر سیکریٹری داخلہ نے غور نہیں کیا۔	They went on to say that the Interior Secretary has not considered this matter.	They further said that the Home Secretary did not consider this aspect.	They further said that this aspect was not considered by the Home Secretary.	They also argued that his condition was not taken into consideration by the Home Secretary.	He added that the secretary of interior has noticed this issue.	They further said that the Home Secretary did not study the matter.	They also said that on this situation even the Secretarial Department didn't took any interest.	Further they said that Interior Secretary did not consider this issue.	a143bvgouf83je	a3dd3acpmvdvca	a3bz8b0jpubzqq	a8v7wa74iohz9
bbc_urd_20090123.0023__9	لیکن حکومتی وکلاء کا کہنا ہے کہ سیکریٹری داخلہ اپنے اختیارات استعمال کیے تھے۔	But the government attorneys say that the Interior Secretary had used his authority.	But the government attorneys say that the Home Secretary used his discretionary powers.	However, government lawyers said, the Home Secretary had acted within her powers.	However, government lawyers said that the Home Secretary had acted within her powers.	but the government prosecutors say that the secretary of interior had used his authority.	However, the government advocates claimed that the Home Secretary had used his rights.	But the Government's advocates said that the secretarial department has used their options.	But government's attorneys says that Interior Secretary had used his powers.	a143bvgouf83je	a3dd3acpmvdvca	a3bz8b0jpubzqq	a8v7wa74iohz9
bbc_urd_20090123.0023__10	گیری نے کبھی بھی امریکی فوجی ویب سائٹ کو ہیک کرنے کی تردید نہیں کی ہے۔	Gary has never denied hacking the website of the American Army.	Gary has never denied hacking into the American Military Web site.	Garry has never denied hacking into the American military website	McKinnon never denied hacking US military websites.	Gary has never denied hacking of the American military website.	Gary never denied hacking the American army website.	Gerry never denied the hacking of American Military website.	Gary has never denied of hacking American Army website.	a143bvgouf83je	a3dd3acpmvdvca	alzgu09bjzsiw	a8v7wa74iohz9
bbc_urd_20090123.0023__11	گیری نے سنہ دو ہزار ایک اور دو میں امریکی کمپیوٹر سسٹم کو ہیک کیا تھا جس کی وجہ سے امریکی حکومت کو آٹھ لاکھ ڈالر کا نقصان ہوا۔	Gary had hacked the American computer system in the years 2001 and 2002, causing the American government to lose eight hundred thousand dollars.	Gary hacked into an American computer system in 2001 and 2002, as a result of which the American Government incurred a loss of eight-hundred thousand dollars.	Garry had hacked into American computer systems in 2001 and 2002, which caused a loss of $800,000 to the American Government.	In 2001-2 McKinnon hacked the US military computer system, causing damage that cost $800,000.	in 2001 and 2002, Gary hacked American computer system which caused a loss of eight hundred thousand dollars to the American government.	Gary had hacked the American computer system in 2001 and 2002, because of which the American government suffered a loss of 800,000 Dollars.	Gerry In year 2001, hacked two American system which resulting in a loss of 0.8 million Dollar to American Government.	Gary hacked American Computer Systems in 2001 and 2002 due to which American Government suffered a loss of 8,00,000 dollars.	a143bvgouf83je	a3dd3acpmvdvca	alzgu09bjzsiw	a8v7wa74iohz9
bbc_urd_20090123.0023__12	گیری نے امریکی بحریہ اور ناسا سسٹم سمیت 97 کمپیوٹر کو ہیک کیا تھا۔	Gary had hacked the American Navy and NASA systems along with 97 computers.	Gary has hacked into 97 computers, including the American Navy and NASA system.	Garry had hacked into 97 computers, including those of American Navy and NASA.	He hacked into 97 computers belonging to organizations such as the US Navy and NASA.	Gary hacked 97 computers including that of American Navy and NASA.	Gary hacked 97 computers, including those of the American Navy and NASA.	Gerry has hacked 97 Computers Including American Navy and Nasa.	Gary hacked 97 systems including American Naval and NASA.	a143bvgouf83je	a3dd3acpmvdvca	alzgu09bjzsiw	a8v7wa74iohz9
bbc_urd_20090123.0023__13	تاہم گیری کا کہنا ہے کہ انہوں نے کسی غلط ارادے سے ہیک نہیں کیے بلکہ وہ آسمانی مخلوق کے بارے میں معلومات تلاش کر رہے تھے جو ان کے خیال میں امریکی حکومت نے خفیہ رکھی ہوئی تھی۔	However, Gary says that he did not hack with any bad intentions. Rather, he was searching for information about aliens, which he thought the American government had kept secret.	Nonetheless, Gary says that he did not hack with any ulterior motives; he was rather searching for information about celestial beings which, in his mind, the American Government had kept secret.	Garry said that he had no malicious intent in hacking, but was looking for information on aliens which he believed the American government had kept secret.	He has always maintained that he had no malicious intent but was looking for classified documents on UFOs which he believed US authorities had suppressed.	However Gary says that he did not do dis with bad intentions but he was just looking for information about aliens which he thought the American government had kept secret.	However, Gary says that he did not hack with any wrong intent, but was searching about extra terrestrial creatures, which he believed that the American government had kept secret.	But Gerry has said that his intentions was not wrong he was only looking for the information related to Alien which he think that American Government has kept secret.	However Gary says that they did not hack with wrong intentions, rather they were looking for the information on aliens which they think were kept secret by American Government.	a143bvgouf83je	a3dd3acpmvdvca	alzgu09bjzsiw	a8v7wa74iohz9
bbc_urd_20090123.0023__14	گیری کی والدہ جینس شارپ نے کہا کہ وہ اس فیصلے سے خوش ہیں۔	Gary's mother, Janice Sharp, said that she is happy with the verdict.	Gary's mother, Janis Sharp, said that she was happy with this verdict.	Gary's mother Janis Sharp said, she is happy with this ruling.	McKinnon's mother Janis Sharp said she was pleased with the court's decision.	Gary's mother Janice Sharp has said that she is happy with this decision.	Gary's mother, Jane Sharp said that she is happy with this decision.	Gerry's Father Janes Sharp he is happy with the decision.	Gary's mother Jenes Sharp said that she is happy of the decision.	a143bvgouf83je	a3dd3acpmvdvca	alzgu09bjzsiw	a8v7wa74iohz9
bbc_urd_20090123.0023__15	گیری کی وکیل نے کہا ’یہ صحیح فیصلہ ہے۔	Gary's lawyer said, "It is the right verdict."	Gary's attorney said, "This is the correct verdict".	Gary's lawyer said, 'This is the right ruling.	McKinnon's lawyer said the court's decision was the right one.	Gary's lawyer has said that its the right decision.	Gary's lawyer said that this was a correct judgement.	Gerry's Lawyer has said that the verdict is correct.	Gary's lawyer said it's a good decision.	a143bvgouf83je	a3dd3acpmvdvca	alzgu09bjzsiw	a8v7wa74iohz9
bbc_urd_20090123.0023__16	یہ کیس دو ہزار دو سے جاری ہے اور آخر کار ایک صحیح فیصلہ آیا ہے۔	This case has been going on since 2002, and at last a suitable decision has been reached.	This case has been going on since 2002, and finally a right verdict has come.	This case has been going on since 2002 and finally a correct ruling has been made.	This case has been ongoing since 2002, and at last a correct decision has been made.	This case has been continued since 2002 and finally a right decision has come up.	This case was running since 2002, and finally a correct judgement was passed.	this case is under proceeding since 2002 and finally the decision came correct	This case is in the court since 2002 and at last a correct decision.	a143bvgouf83je	a3dd3acpmvdvca	alzgu09bjzsiw	a8v7wa74iohz9
bbc_urd_20090123.0030__1	کشمیر: دو حزب کمانڈر ہلاک	Kashmir: Two Hizb Commanders Killed	Kashmir: Two Hizb Commanders Killed	Kashmir: Two Hizb Commanders Killed	Kashmir: two Hizb commanders killed	Kashmir: two Hizb Commanders killed.	Two Hizb commander dead.	Kashmir: Two Hizb Commander are killed.	The commander of Kashmir: Two persons were killed	a143bvgouf83je	a3dd3acpmvdvca	alzgu09bjzsiw	a1aczgd5azz3r7
bbc_urd_20090123.0030__2	جموں میں تعینات بھارتی فوج کی شمالی کمان کے ترجمان لیفٹنٹ کرنل اچاریہ نے بی بی سی کو بتایا: ’چوبیس راشٹریہ رائفلز اور جموں کشمیر پولیس کے جوانوں نے مصدقہ اطلاع ملنے پر ضلع ڈوڈہ کے گندوہ تحصیل میں بٹی ہاس جنگل میں اُس جگہ کا محاصرہ کرلیا جہاں مسلح شدت پسند چُھپے بیٹھے تھے۔	Lieutenant Colonel Acharya, spokesperson of the Indian army's northern command posted in Jammu, told BBC, "Based on a confirmed report, 24 men from the Rashtriya Rifles and Jammu Kashmir Police besieged the area in the Batyas forest belt in Tehsil Gandoh of the Doda District where armed extremists were hiding."	Spokesman of the North Command of the Indian Army, deployed in Jammu, Lieutenant Colonel Acharya told BBC: 'The 24 Rashtriya Rifles and Jammu Kashmir Police, after getting the verified information, besieged the place in Batti Haas forest in Tehseel Gandoh of District Dodah where the armed extremists were hiding".	Spokesperson for the North command of the Indian Army stationed in Jammu, Lt. Colonel Acharya, told BBC: "At receiving verified information, 24 Rashtrya Rifles and Jammu Kashmir policemen cordoned off Batyas jungle in Gandoh Tehsil of Doda where armed extremists where hiding.	Lt Colonel Achariya, spokesman for the Indian army's northern commander stationed in Jammu, told the BBC that security forces launched a cordoning and search operation in the Batyas forest belt of Gandoh Tehsil in the Doda district, acting on information about the presence of some militants there.	Colonel Acharya, spokesman of the northern command of the Indian Army deployed in Jammu, told BBC: on a reliable information, troops from 24 rashtria rifles and Jammu Kashmir police besieged the place in batihaas jungle in tehsil Gandwa of the Doda district where the armed extremists were hiding.	The spokesperson of the Northern Command of the Indian Army, posted in Jammu, Lieutenant Colonel Acharya told BBC that "24 National Rifles and Jammu police officers surrounded the parts of the Butty House woods in Gandoh province of Dodah district, in which the militants were supposed to be hiding, according to a confirmed report.	Lieutenant Kernel Achari, Indian solider of East Frontier which is posted in Jammu has said in to BBC that 24 Rachtri Rifles and Jammu Kashmir Policeman has covered a area of Gindo Destrict in DoDuk where militant were hiding	The Lieutenant Colonel of Indian army deployed in Jammu told BBC that Jammu and Kashmir police men has recieved information about 24 rashtria jantadal rifles in the authentical district, gandwah Doda district and in the jungle of Haus.	a143bvgouf83je	a3dd3acpmvdvca	alzgu09bjzsiw	a1aczgd5azz3r7
bbc_urd_20090123.0030__3	انہوں نے فوج پر فائرنگ کی اور جوابی کاروائی میں دو مسلح شدت پسند مارے گئے۔	They fired at the army and two armed extremists were killed in the counter-offensive.	They opened fire on the Army and in the counter operation, two armed extremists were killed.	They opened fire on the military and two armed militants were killed in retaliation fire.	They opened fire on the army, and in the gun battle that followed, two militants were killed.	they fired at the army and in retaliation two extremists got killed.	They fired at the army and in the fire back, two armed extremists were killed.	they fired at military and in return fire two militant were killed	He fired on the army and when the army was in action, two armed extremist were killed.	a143bvgouf83je	a3dd3acpmvdvca	alzgu09bjzsiw	a1aczgd5azz3r7
bbc_urd_20090123.0030__4	ترجمان کا کہنا ہے کہ مارے گئے دو شدت پسندوں میں بارہ سال سے ضلع میں سرگرم ممنوعہ حزب المجاہدین کا تحصیل کمانڈر ظہور الدین کھانڈے بھی ہے جو بارودی دھماکے کرنے میں ماہر تھا۔	The spokesperson says that the two extremists killed include Zahoor Uddin Khanday, Tehsil Commander of the banned Hizbul Mujahideen, active in the district for the past twelve years, who was an expert in explosives.	According to the spokesman, those who were killed included the Tehsil Commander of the defunct Hizbul Mujahideen, active for 12 years in the district, Zahooruddin Khande, who was an expert in gun-powder explosions.	The spokesperson said that the two extremists who had been killed included Hizb-ul-Mujahideen's Tehsil Commander Zahuruddin Khande, who had been active in the district for 12 years and was an expert in gun powder explosions.	The spokesman said that one of the killed militants was Zahoor Khanday, a self-styled Tehsil commander of the Hizb operating in Doda for 12 years and an expert in land mines.	Correspondent say that among the two terrorists killed, one was also Zahoorudding, the district commander of the banned group Hizb-ul-Mujahideen active for the last 12 years in the area, who was a specialists in bomb blasts.	Spokesman said that in the 2 killed extremists is district commander Zahoor-ud-din of prohibited Hizbul Mujahiddins who was active for 12 years in the district and who was expert in gunpowder explosives.	The spokesperson said that among the two killed extremists was the district commander of the 12 year banned organisation, Hizbul Mujahideen, which is active in the region, Zuhoorud Deen Khande, who was an expert at gunpowder blasts.	The spokesman said that the extremists had killed two persons in the 12 years in the district of Hizbul where the Mujahideen has been active from 1960 in this district. The commander is also an expert in landmine blast.	a1wyssw33m2fz2	a28z6a8uc4er3x	a3dd3acpmvdvca	a1aczgd5azz3r7
bbc_urd_20090123.0030__5	اس کے ساتھ کی شناخت سجاد حٰسین کے طور کی گئی ہے جو فوج کے مطابق پچھلے سال سے شدت پسندوں کے ساتھ وابستہ ہوگیا تھا۔	The other was identified as Sajjad Hussain who, according to the army, had been affiliated with the extremists since last year.	His accomplice has been identified as Sajjad Hussain, who, according to the army, got associated with extremists last year.	His companion was identified as Sajjad Hussein, who, according to the Army, had been associated with the extremists since last years.	The other militant was identified as Sajad Hussain, who according to the army had been active since last year.	The other with him is identified as Sajjad Hussain, who according to the army , became associated to the extremists since the last year.	His partner has been identified as Sajjad Hussain who according to Army got connected with extremists from last year.	His companion was identified as Sajjad Husain who joint the extremists last year, according to the army.	It is suspected that Sajjad Hussain may be associated with it.	a1wyssw33m2fz2	a28z6a8uc4er3x	a3dd3acpmvdvca	a1aczgd5azz3r7
bbc_urd_20090123.0030__6	اچاریہ کے مطابق مذکورہ جنگلی علاقہ میں ابھی بھی آپریشن جاری ہے کیونکہ بقول ان کے وہاں مزید شدت پسندوں کی موجودگی کا امکان فوج کا کہنا ہے کہ آپریشن کے پہلے مرحلے میں دو کلاشنکوف رائفلیں بھی برآمد کی گئیں۔	According to Acharya, the operation is still underway in the forest belt because, he says, it is possible there are more extremists present there. The army says that during the first stage of the operation, two Kalashnikov rifles were also recovered.	According to Acharya, the operation is still going on in the said forest area of Minkorah, because, according to him, the presence of more extremists is expected there. According to the army, in the first phase of the operation, two Kalashnikovs have also been recovered.	According to Acharya, operation is still continuing in the said jungle area because, according to him, presence of more extremists is still possible. The army has said that two AK rifles were also recovered in the first stage of the operation.	According to Acharya, the operation is still ongoing in this forested area because more militants are feared to be hiding there. The army said that two AK-47 rifles were recovered in the initial phase of the operation.	According to Acharia, the operation is still going on in the mentioned area of the jungle because according to them there is a possibility of presence of more extremists there. Army said two Kalashnikov were found during the first step of the operation.	According to Acharia, operation still continues in mentioned jungle areas because according to them there is more possibility that there are more extremists there. Army says that two rifles are recovered in the first phase of the operation.	According to Acharya, operations are still continuing in the mentioned jungle region, as according to him, there is the possibility of more extremists being present there. According to the army, two Kalashnikov rifles were also recovered during the first stage of the operation.	According to the bid, the rural areas are still in an operation according to the extremists. Two Kalashnikov rifles were also recovered by the army in the first phase .	a1wyssw33m2fz2	a28z6a8uc4er3x	a3dd3acpmvdvca	a1aczgd5azz3r7
bbc_urd_20090123.0030__7	گزشتہ روز صوبے کی پولیس کے سربراہ کُلدیپ کمار کھُڈا نے سال دوہزار آٹھ کے اعداد و شمار جاری کرتے ہوئے اس سال کو اب تک کا سب سے زیادہ پُرامن سال قرار دیا۔	Yesterday the provincial head of police Kuldip Kumar Khoda, while issuing the 2008 statistics, declared this to be the most peaceful year until now.	While releasing the statistics of the year 2008 the previous day, the Head of the Provincial Police Kuldeep Kumar Khuda declared this year the most peaceful year till now.	The head of the province's police, Mr. Kuldeep Kumar Khuda, released the 2008 statistics yesterday and declared the year as the most peaceful year yet.	Provincial police chief Kuldeep Kumar Khuda, in releasing the statistics for 2008, termed that year as the most peaceful one so far.	Yesterday, the head of the province police, Kuldeep Kumar Khudda, by announcing the statistics of the year 2008, has declared this year the most peaceful year until now.	Yesterday Provincial Head of police Kuldeep Kumar Khudda while issuing statistics for the year 2008 established that this year was the most peaceful year so far.	Yesterday, state police chief, Kuldeep Kumar Khudda released the stats for 2008, saying that this was the most peaceful year so far.	The head of the police for the province of Urdu urged yesterday to cooperate to make this year the most peaceful year.	a1wyssw33m2fz2	a28z6a8uc4er3x	a3dd3acpmvdvca	a1aczgd5azz3r7
bbc_urd_20090123.0030__8	قابل ذکر ہے کہ نومبر اور دسمبر میں سات مرحلوں کے اندر ہونے والے اسمبلی انتخابات میں بھی کوئی تشدد نہیں ہوا۔	It is worth mentioning that no violence took place during the Assembly elections held in seven stages in November and December.	It is worth mentioning that there was no violence perpetrated, even in Assembly elections held in November and December in 7 phases.	It is worth mentioning that no violence took place during the assembly elections held in seven phases in November and December.	Notably, no violence was reported during the assembly elections held in seven phases during November and December.	It is worth mentioning that in November and December during 7 stages of assembly elections, no torture was done.	It is worth mentioning that there was no violence in the election of assembly held in seven phases in November and December.	It is worth mentioning that no violence was reported in the seven stage assembly elections that took place in November and December.	It is worth mentioning that there has been no violence in the November and December during the assembly elections.	a1wyssw33m2fz2	a28z6a8uc4er3x	a3dd3acpmvdvca	a1aczgd5azz3r7
bbc_urd_20090123.0030__9	ان انتخابات میں ساڑھے تیرہ سو سے زائد اُمیدواروں نے حصہ لیا۔	More than 350 candidates took part in these elections.	More than 1350 candidates participated in these elections.	More than 1,300 candidates participated in these elections.	More than 1350 candidates took part in these elections.	More than 1350 candidates participated in these elections.	More than 1300 candidates participated in this election.	More than 1350 contestants took part in these elections.	In these elections, there has been more than 100 candidates.	a1wyssw33m2fz2	a28z6a8uc4er3x	a3dd3acpmvdvca	a1aczgd5azz3r7
bbc_urd_20090123.0030__10	واضح  رہے کہ حزب المجاہدین پچھلے اٹھارہ سال سے جموں کشمیر میں سرگرم ہے۔	Hizbul Mujahideen has been active in Jammu and Kashmir for the last eighteen years.	Be it known that Hizbul Mujahideen has been active in Jammu Kashmir for the last 18 years.	It should be noted that Hizb-ul-Mujahideen has been active in Jammu and Kashmir for the last 18 years.	It may be recalled that Hizbul Mujahideen have been operating in Jammu and Kashmir for the last 18 years.	Be clear that Hizb-ul-Mujahideen is active in Jammu Kashmir for the last eight years.	Be it known that Hizbul Mujahiddin is active for the past eighteen years in Jammu-Kashimir.	It should be known that Hizbul Mujahideen is active in Jammu and Kashmir for the last 18 years.	Hizbul Mujahideen has made it clear that there has been no attack in the last 18 years in Jammu and Kashmir.	a1wyssw33m2fz2	a28z6a8uc4er3x	a3dd3acpmvdvca	a1aczgd5azz3r7
bbc_urd_20090123.0030__11	حزب نے پہلی بار جولائی دوہزار میں یکطرفہ فائربندی کا اعلان کیا تھا جس کے بعد حکومت ہند اور حزب کمانڈروں کے درمیان بات چیت ہوئی۔	For the first time in July 2000, Hizb announced a unilateral cease fire, after which dialogue took place between the Indian government and Hizb commanders.	Hizb announced unilateral ceasefire for the first time in July 2000, after which talks were held between the Indian Government and the commanders of Hizb.	Hizb had announced unilateral ceasefire for the first time in July 2000, after which talks were held between Hizb commanders and the Government of India.	In July 2000, the Hizb announced a unilateral ceasefire for the first time, after which talks were held between the Indian government and Hizb commanders.	Hizb-ul-Mujahideen declared one sided cease fire in July 2000 for the first time after which Indian government and Hizb commandos had a talk.	On 12 July 2000, Hizb for the first time announced one sided cease fire after that there was talk between Government Hind(India) and Hizb Commanders.	Hizb called a one sided ceasefire for the first time in July 2000, after which the Indian government and Hizb commanders held dialogs.	The opposition party announced in the year 2000 July for the first time after which, the Government of India and opposition party had talks with commanders.	a1wyssw33m2fz2	a28z6a8uc4er3x	a3dd3acpmvdvca	a1aczgd5azz3r7
bbc_urd_20090123.0030__12	تاہم صرف پندرہ روز کے اندر سیز فائر ختم ہوگیا۔	However, the cease-fire ended within only fifteen days.	However, the ceasefire ended in just 15 days.	However, the ceasefire ended in only fifteen days.	However, the ceasefire was over in just 15 days.	But the cease fire was over in only 15 days.	Although cease fire ended in just fifteen days.	However, the ceasefire came to an end within 15 days.	However, it was only within 15 days when the ceasefire was finished.	a1wyssw33m2fz2	a28z6a8uc4er3x	a3dd3acpmvdvca	a1aczgd5azz3r7
bbc_urd_20090123.0030__13	بعد ازاں حزب المجاہدین کے متعدد اعلیٰ کمانڈروں کو مختلف آپریشنوں میں ہلاک کیا گیا۔	Later on numerous high commanders of Hizbul Mujahideen were killed in different operations.	After this, several high-level commanders of Hizbul Mujahideen were killed in different operations.	Many Hizb-ul-Mujahideen commanders were later killed in different operations.	After that, several Hizbul Mujahideen commanders were killed in various encounters.	Later many senior commandos of Hizb-ul-Mujahideen were killed in different operations.	Afterwards several elite commanders of Hizb-ul-Mujahddins were killed in different operations.	Since then, many Hizbul Mujahideen commanders were killed in operations.	Later, Hizbul Mujahideen has killed many high commanders.	a1wyssw33m2fz2	a28z6a8uc4er3x	a3dd3acpmvdvca	a1aczgd5azz3r7
